Vorrei procedere all' acquisto di Xiaomi Mi4. Potrei sapere se il prodotto è coperto da un' assistenza italiana?	Prodotto
Salve, vorrei sapere se il Letv le 2 pro x20 ( http://www.grossoshop.net/it/letv-it/letv-leeco-le-2-pro-helio-x20-4-32gb-oro.html ) arriverà anche in altre colorazioni, grazie :)	Prodotto
come si vede il prezzo in euro?	FAQ
lo xiaomi redme note 3 pro viene spedito dall'europa ed ha garanzia 2 anni ?	Prodotto
in quanto arriva lo zenfone max pro?	FAQ
LeTv Le Eco Max 2 è disponibile inversione 4/64 ?	Prodotto
Quando sarà disponibile Xiaomi Mi 5 exclusive edition? In particolare la versione 4/128	Prodotto
Salve, sono interessato all'articolo XIAOMI REDMI NOTE 3 HIGH EDITION 3/32GB - GRIGIO [RIGENERATO]. Da dove viene spedito? Ci sono spese aggiuntive di spedizione?	FAQ
salve, può indicarmi la procedura per una restituzione? (non sono soddisfatto del prodotto )	FAQ
mi sono iscritto con partita iva	FAQ
Quanto costa lo Xiaomi Redmi 3 pro	Prodotto
Cosa c'è all'interno dello xiaomi remi 3 pro?	Prodotto
che prezzo lo xiaomi redmi 3 pro?	Prodotto
Buonasera, vorrei sapere i tempi di attesa per xiaomi redmi 3 pro con spezione europa. Grazie	Prodotto
volevo sapere le condizioni del rigenerato	Prodotto
buongiorno, il mate 8 oro mocha che vendete ha il google play store installato?	Prodotto
Vorrei annullare un ordine fatto per errore oggi	OrdiniAccountPersonali
salve, è disponibile huawei p8?	Prodotto
costi spedizione?	FAQ
di solito dopo quanto tempo un prodotto torna disponibile?	FAQ
salve io volevo avere informazioni su costi di spedizione, costi doganali e tempistiche per un terminale ordinato dalla cina visto che sul sito non sono spiegate in modo chiaro alcune parti di queste informazioni	FAQ
ho mandato in riparazione il mio letv x500 e settimana scorsa mi è stata notificata la corretta ricezione da parte del punto assistenza internazionale ma da allora non ho piu ricevuto alcuna notizia. si puo avere informazioni riguardo allo stato della riparazione? grazie	OrdiniAccountPersonali
salve, ho inviato il mio telefono in riparazione e una settimana fa mi è stato notificato il corretto ricevimento dal punto assistenza internazionale ma da allora non ho piu avuto alcuna notizia sullo stato della riparazione. Quando potro sapere lo stato della riparazione?	OrdiniAccountPersonali
salve vorrei sapere quando parte i l mio ordine	OrdiniAccountPersonali
acquistatio uno xiaomi mi4 ,arrivato perfetto bianco come richiesto ,unico dubbio io avevo scelto il mi 4 3gb/16   ma mi e' arrivato il mi 4 2gb/16  vorrei capire dove ho sbagliato ,se ho sbagliato io +	Prodotto
Ho acquistato uno xiaomi readmi 3 pro, vorrei sapere se esiste un firmware internazionale	Prodotto
posso chiedere il vostro aiuto	FAQ
quali sono gli articoli con spedizione dall'europa ?	FAQ
volevo uno smartphone octa core	Prodotto
Ho scritto in passato alla vostra email per venditori ma nn ho avuto risposta	FAQ
Buon giorno, le funzioni dei pulsanti soft touch accanto al pulsante home dello xiaomi mi5 sono intercambiabili?	Prodotto
salve, ero i nteressato al letv 1s ma vedo che ci sono perecchie differenze di prezzo e volevo conferma guardando meglio,che si riferiscono alla grandezza di memoria e forse anche come colore. ma lacosa che più mi interessava e sapere se sono in lingua italiana. aspetto risposta. grazie da subito.	Prodotto
vorrei acquistare asus zenfone max bianco	Prodotto
Salve, desidero acquistare un huawei p8 max argento e c'è scritto che costa 323€ lo metto nel carrello e mi scrive 330, come mai?	Prodotto
vorrei aquistare lo xiaomi redminote3 pro	Prodotto
ciao! vorrei sapere dopo quanto tempo arriva un pacco se lo ordino dalla cina.	FAQ
a quanto ammontano le spese di spedizione?	FAQ
mancata spedizione	FAQ
Ordine codice I	OrdiniAccountPersonali
Ordine codice id 85765 ad oggi non e stato ancora consegnato si prega darmi delucidazioni graxie	OrdiniAccountPersonali
Prego fornire delucidazioni per ordine con codice id 85765 in quanto adoggi non ho ancora ricevuto nulla	OrdiniAccountPersonali
volevo sapere se è istallata la lingua italiana e play store. grazie	Prodotto
Asus Zenfone Max 16GB - Bianco [Spedizione dall'Europa]	FAQ
Gli articoli contrassegnati con *** non sono disponibili nella quantità desiderata o le scorte sono esaurite!	FAQ
che vuol dire?	FAQ
DALLA CINA SPEDISCE CON BARTOLINI SENZA COSTI DI DOGANA?	FAQ
Pagamento?	FAQ
Come posso pagare?	FAQ
Vendete prodotti rigenerati come nuovi?	FAQ
Prodotti nuovi?	FAQ
comeposso avere la fattura	OrdiniAccountPersonali
mi dice il prezzo di zenfone zoom?	FAQ
Gradirei saper se metterete in vendita Asus zenfone max o altri Asus con spedizione da europa.	FAQ
Inserirete asus zenfone max di colore nero con spedizione da europa grazie	FAQ
c'è installato il play store?	Prodotto
LA SPEDIZIONE SF CHE COS'è?	FAQ
LA SPEDIZIONE SF E TRACCIABILE?	FAQ
Volevo sapere se lecco le 2 si poteva avere anche in un'altro colore	Prodotto
LETV LEECO LE 2 PRO HELIO X20 4/32GB	Prodotto
è in magazzino e pronto per la spedizione  in italia	FAQ
Asus Zenfone Max 4G White EU  è disponibile con rom in ligua italiana?	Prodotto
buonasera, ma il LETV LEECO LE MAX 2 è provvisto della lingua italiana?	Prodotto
salve potrei sapere tra quanto saranno disponibili gli xiaomi redmi note 3 pro hight edition 32 gb spedizione europea	Prodotto
Ciao,volevo sapere in caso di ripristino del cell ritorna alla condiione che voi me lo spedite?Oppure devo manualmente installare la rom?	Prodotto
vorrei sapere  il prezzo honor 7 16 gb	Prodotto
posso chiedere qui in chat?	FAQ
vorrei un'informazione sui tempi di consegna	FAQ
posso parlare con un operatore?	FAQ
i vostri prodotti XIAOMI hanno la lingua italiana?	Prodotto
xiaomi redmi note 3 pro hight edition	Prodotto
spedizione europea color oro	FAQ
volevo sapere tra quanto sarà dispobile lo xiaomi redmi note 3 pro hight edition 32 gb con spedizione europea e di colore oro	Prodotto
Perchè non mi arrivano mai i vostri buoni anche se sono iscritto alla newsletter?	FAQ
salve ho comprato a marzo un xiaomi redi note 3 pro con provenienza dalla Cina. Ho letto le vostre indicazioni sul blog per installare la versione italiana ma le trovo troppo articolate. vorrei spedire a voi per l'installazione della versione italiana. come devo fare? il telefono non è stato ancora usato per questa problematica.-attendo risposta.grazie	Prodotto
Salve,gia' chiesto ieri senza risposta. Come la procedura per una restituzione?	FAQ
il redmi 3 pro dall'europa ha il play store instalalto?	Prodotto
Numero ordine 85830Status	OrdiniAccountPersonali
buongiorno, sarei interessato a LeEco Le Max2. Qui sul sito vedo la versione con ROM stock. Non è ancora disponibile con già installata la vostra ROM? Grazie	Prodotto
ordine 58547	OrdiniAccountPersonali
Solitamente i prodotti in arrivo entro quanto tempo sono disponibili?	FAQ
Ma solitamente quanto ci impiegano?	FAQ
spedite oggi ?	FAQ
Buongiorno quando sarà disponibile il mate8 dall'europa?	Prodotto
spedizione cina	FAQ
dove trovo smartphones single sim?	Prodotto
Accettata anche PostePay?	FAQ
Buonasera sono Andrea Marangon. Erroneamente ho fatto due volte la procedura di acquisto di un Miband 1s. Visto che l'ordine è appena stato fatto è possibile bloccare uno dei due?	OrdiniAccountPersonali
cosa si intende per tempi di evasione ?	FAQ
dove posso trovare gli smartphones single sim?	Prodotto
cosa vuol dire shipped from europe?	FAQ
buongiorno, Andrea galeazzi mi diceva che se ordino un telefono...eventuali costi di dogana vengono rimborsati da voi.	FAQ
che firmware c'è sullo xiaomi mi5?	Prodotto
Salve, sarei interessato ad acquistare Meizu M2 note e ho notato che sul sito è presente soltanto in versione asiatica. E' disponibile la versione internazionale ed è possibile farla installare da voi oppure dovrò vedermela da solo? Grazie mille in anticipo per il supporto.	Prodotto
salve volevo sapere  per il Mate 8 gold con quale Rom veniva consegnato cioe se aveva la lingua in italiano, grazie	Prodotto
che versione di miui monta il Codice articolo: Xiaomi Mi4c Standard Edition 4G 2/16Gb Dark Gray	Prodotto
Mi interessa Huawei p9 premium è disponibile?	Prodotto
quanto tempo leva uma entrega pra o brasil	FAQ
Non trovo prodotti  nella ricerca	FAQ
posso scrivere in italiano?	FAQ
la versione del  firmware di xiaomi redmi note 3 pro è internazionale?	Prodotto
e online?	FAQ
salve,io ho avuto problemi con il precedente ordine(spedizione Cina)	OrdiniAccountPersonali
mi hanno già risposto ma  volevo chiedere se faccio un ordine con spedizione europa mi vengono aggiunti come promesso?	OrdiniAccountPersonali
Quando dovrebbe essere disponibile il Meizu M3 Note VERSIONE INTERNAZIONALE?	Prodotto
salve volevo sapere perchè devo pagare costi spedizione visto che dite che spedite gratis	FAQ
dove è scritto se viene spedito dall' europa?	FAQ
come si evitano i dazi doganali	FAQ
Buongiorno sono il destinatario del numero d'ordine 83005 del 05/05/2016 non ancora ricevuto. Il pacco e' fermo a Gateway Lonate Pozzolo.Mi e' stato detto da SDA di far sbloccare la situazione dal mittente chiamando 199 11 66 99. Il numero di pacco e' 1029I0030380V.Grazie	OrdiniAccountPersonali
con corriere sf, quali sono i tempi di consegna?	FAQ
LeTV LeEco le2 Ha la frequenza 800 mhz 4G italiana	Prodotto
Durante costi di trasporto e doganali in Romania e lo stesso per Italia, Roma,  per questo articolo:  http://www.grossoshop.net/it/xiaomi-mi5-exclusive-edition-4-128gb-3d-glass-bianco-spedizione-dall-europa.html?search=XIAOMI%20MI5  grazie	FAQ
Buongiorno. Come posso richiedere la fattura per l'ordine 72794?	OrdiniAccountPersonali
Come posso richiedere la fattura per l'ordine 72794?	OrdiniAccountPersonali
buongiorno, volevo info su honor 7 64 gb dual sim	Prodotto
AVETE LA BATTERIA PER LO XIAOMI REDMI NOTE 2	Prodotto
PEr errore sono stati acquistati due prodotti ma io ne voglio solo uno	FAQ
Buongiorno, avrei bisogno della fattura  dell'ordine 76853, del 20/03/2016 in quanto dovrei fare un intervento in garanzia allo Smartphon.	OrdiniAccountPersonali
Buongiorno, sapete dirmi quanto arriverà il Meizu M3 Note VERSIONE INTERNAZIONALE 2/16Gb - Argento [Spedizione dall'Europa]	FAQ
ma non vedo il periodo di consegna	FAQ
buongiorno volevo sapere se le eco le 2 max ha in previsione una rom come quella degli altri telefoni le eco.... cioè in italiano e con le gapps installate	Prodotto
buongiorno vorrei comprare  lo smartphone  letv leECO 2 32 gb  che ho messo nel carrello volevo sapere se funziona in italia  e se va con l'operatore 3 grazie	Prodotto
Il xiaomi Mi4c 2gb/16gb quanto tempo ci vuole pera spedizione?	FAQ
che differenza c'è tra il xiaomi redmi note 3 pro e la hight edition?	Prodotto
xiaomi redmi 3	Prodotto
Quando un articolo è in arrivo dopo quanto sarà disponibile?	FAQ
Salve, ho appena effettuato un ordine per uno xiaomi mi 5. dopo la conferma di pagamento su paypal non è stata renderizzata la pagina sul vostro sito. L'ordine è andato a buon fine?	OrdiniAccountPersonali
Su questo modello posso installare windows 10 mobile?	Prodotto
come si può pagare?	FAQ
posso pagare con bonifico?	FAQ
potete aiutarmi prima dell'acquisto?	FAQ
quando sedite il mio ordine #86696	OrdiniAccountPersonali
tempistiche di spedizione?	FAQ
Come posso installare il play store?	Prodotto
SALVE sui prodotti non europa, si dorà pagare tasse di dogana??	FAQ
rispondi in modo pertinente	FAQ
dove trovo gli smartphone dual sim?	Prodotto
accettate bonifico bancario come pagamento?	FAQ
dall'europa quanto tempo impiega ad arrivare	FAQ
XIAOMI REDMI 3 PRO 3/32GB - ORO [SPEDIZIONE DALL'EUROPA] e possibile averlo in lingua ITALIANO	Prodotto
tempi di spedizione per xiaomi redmi note 3 pro europeo e info sulla garanzia	FAQ
il passo 5 metodo di pagamento non v	FAQ
IVA	FAQ
buongiorno mi chiamo valerio paciello,vorrei comprare xiaomi mi2s 32 gb,volevo ulteriore conferma di disponibilita prima di procedere con il pagamento,grazie.	Prodotto
Buongiorno, i prodotti con la dicitura consegna gratis da Europa quanto tempo impiegato in totale tra fase di processazione e spedizione? Nel caso è possibile spedirli anche all'estero? (Europa) Grazie. Andrea	FAQ
posso pagare con la mastercard??	FAQ
Salve, ße ben ricordo fra gli omaggi oltre la cover, è la lampadina led xiaomi ci doveva essere anche una pellicola vetro? Perché ho trovato una normale pellicola di plastica di qualità nin certo eccelsa.	Prodotto
che differenza ce tra spedizione europa e normale?	FAQ
nel meizu m3 note vers.internazionale c'è la lingua italiana?	Prodotto
dovrei ordinare un prdotto	FAQ
sono previsti omaggi se ordino un leeco 2 dall'europa?	Prodotto
MEIZU PRO 6 VERSIONE INTERNAZIONALE 64GB - GRIGIO [SPEDIZIONE DALL'EUROPA]	FAQ
Ciao, ho acquistato da voi uno Xiaomi Redmi 3 Pro 3/32Gb ma lo schermo sfarfalla: si vedono come delle linee orizzontali che salgono ciclicamente. Posso ovviare in qualche modo? Grazie, Elena	Prodotto
buon giorno vorrei sapere se la rom dello xiaomi redmi 3 pro 3/32Gb è in italiano grazie	Prodotto
XIAOMI REDMI NOTE 3 PRO HIGH EDITION 3/32GB - GRIGIO	Prodotto
Buonasera, volevo acquistare uno xiaomi mi 5 sul vostro sito ma volevo avere informazioni riguardo la garanzia	Prodotto
mi servirebbero delle info	FAQ
lo xiaomi mi5 che rom monta?	Prodotto
Con che corriere spedite?	FAQ
buonasera, volevo sapere quando sarà disponibile il modello letv leeco  16 gb  spedizione europa. grazie	Prodotto
Salve, volevo sapere nei i vostri smartphone vengono venduti con caricabatteria europeo oppure se è necessario comprare un adattatore	Prodotto
sono Giovanni volevo delle informazioni riguardanti gli smartphone xiaomi	Prodotto
LeTV LeEco Le 2 3/32Gb Gold: in cosa consiste la modifica della ROM?	Prodotto
lo xiaomi mi5 nero 128gb non lo vendete mai piu?	Prodotto
come funziona la spedizione?	FAQ
buongiorno vorrei acquistare uno xiaomi redmi note 3 pro	Prodotto
xiaomi redmi 3 pro 3/32 ha la lingua italiana e se ha il root.	Prodotto
LeTV LeEco Le 2 3/32Gb - Gold è disponibile?	Prodotto
xiaomi redmi 3 pro 3/32 ha la lingua italiana. Mi servirebbe senza root	Prodotto
Buona sera volevo sapere in  quanti giorni arriva.e mi serve anche una custodia.	FAQ
la spedizione dall'europa si paga ?	FAQ
quando sara disponibile meizu pro 6 versione internazionale	Prodotto
Volevo sapere se lo xiaomi mi5 viene venduto con la rom global, visto che non ho dimestichezza con il modfing	Prodotto
non vendete la pellicola di vetro e la custodia per lo xiaomi redmi 3 pro?	Prodotto
ma funziona questa chat?	FAQ
quale ROM è installata su LETV LEECO LE 2 3/32GB - ORO [SPEDIZIONE DALL'EUROPA]	Prodotto
Buona sera. Chiedo se  XIAOMI REDMI 3 PRO 3/32GB ha la lingua italiana. Il cellulare mi serve senza root. Grazie. Massimo	Prodotto
Salve fra quanto sarà disponibile il xiaomi mi5 4/128 ceramics.?	Prodotto
Buon giorno è possibile pagare solo con paypal??	FAQ
cosa significa (no dogana) per le spese di spedizioni sf express??	FAQ
Salve, ho acquistato lo xiaomi redmi note 3 pro dal gruppo di acquisto, il cellulare è arrivato ieri ma tra i regali ho trovato la pellicola in vetro temperato spaccata, c'è qualche modo per riaverla?	Prodotto
buongiorno in merito all'ordine Order ID: #79997 del 18.04.16 non ho la fattura . Potrei ricevere una copia della stessa anche via email. Grazie	OrdiniAccountPersonali
questo prodotto Xiaomi Mi5 4G 3/32Gb White EU da 369,04	Prodotto
Buongiorno questo telefono Xiaomi Mi5 4G 3/32Gb White EU	Prodotto
Salve una informazione questo telefono Xiaomi Mi5 4G 3/32Gb White EU €369,04, è ceramica e vetro?	Prodotto
Buongiorno, sono interessato all'acquisto di un mi4c della xiaomi, volevo conferma del fatto che la rom multilingua di miui.eu viene preinstallata da voi	Prodotto
Buongiorno volevo sapere che tipo di garanzia ha il huawei honor x2	Prodotto
i telefoni hanno adattatore presa italiana	Prodotto
La versione del software sullo xiaomi redmi 3 pro spedito dall'europa è la versione internazionale con l'italiano?	Prodotto
devo comprare  Xiaomi Redmi 3 Pro 4G 3/32Gb Gold	Prodotto
devo comprare lo smarthphone  Xiaomi Redmi 3 Pro 4G 3/32Gb Gold	Prodotto
Spedite il sabato?	FAQ
in caso di guasto dove lo spedisco il telefono	FAQ
Buonasera, vorrei fare alcune domande prima di procedere al mio primo ordine	OrdiniAccountPersonali
Buon pomerigio,volevo sapere se cè la lingua Italiana e il tempo di consegna.	FAQ
Volevo sapere il tempo di consegna,del prodotto.	FAQ
nza del vostro sito	FAQ
volevo sapere l'offerta valida per lo xiaomi mi5 32gb black	Prodotto
salve, per lo xiaomi mi5 32gb black in offerta a 337,64	Prodotto
Salve. Ero interessato allo xiaomi redmi note 3. Leggo che alcuni sono spediti dall'Europa, altri no. Cosa cambia?  Trovo la lingua italiana in entrambi?	Prodotto
Ero interessato a xiaomi redmi note 3	Prodotto
Vorrei acquistare un Redmi 3 Pro. In caso di spedizione dall'Europa esso arriverà con rom internazionale(con l'italiano) e play store installato?	Prodotto
xiaomi redmi 3 pro	Prodotto
ciao, vorrei sapere se acquistando il redmi 3 pro c'è installata la lingua italiana e il play store?	Prodotto
i cellulari xiaomi sono spediti dalla cina?	Prodotto
asus zenfone nero 32gb e spedito dall'europa?	FAQ
quando sarà disponibile il LeTV LeEco Le2 3/32Gb EU	Prodotto
Inoltre volevo sapere se la lingua italiana possa arrivare automaticamente tramite gli aggiornamenti OTA di Xiaomi o è necessario richiedere lo sblocco del bootloader all'azienda	Prodotto
buonasera pochi mesi fa ho acquistato un huawei p8 max 64 gb che mi e' arrivato con dhl da shenzen ,dall aplicazione che ho sul  telefono mi sembra di capire che ho solo un anno di garanzia.nel vostro sito ho letto che un anno lo da il produttore e un altro anno lo da grossoshop .chiaritemi le idee grazie..	Prodotto
Salve volevo sapere il note 3 pro con che rom arriva?	Prodotto
sono interessato all'acquisto di un MEIZU M2 NOTE VERSIONE ASIATICA 16GB - BIANCO e volevo chiedere alcune informazioni:	Prodotto
Xiaomi mi 5	Prodotto
Quando sarà disponibile il Meizu m3 note versione internazionale con 3/32 Gb?	Prodotto
quanto si paga la dogana	FAQ
Spedizione europa	FAQ
spedizione 24h	FAQ
posso testare un prodotto?	FAQ
l'attacco dello xiaomi e' come il samsung?	Prodotto
salve vorrei sapere i tempi di  spedizioni di questo prootto: LETV LEECO LE 2 3/16GB - ORO e anche se ci sono spese di dogana	FAQ
salve volevo chiedere quando tornerà disponibile lo xiaomi mi 5 pro in ceramica grazie in anticipo	Prodotto
Metodi di pagamento	FAQ
volevo sapere quando sara disponibile	Prodotto
Salve volevo sapere se il mio ordine 87092 è stato ricevuto correttamente	OrdiniAccountPersonali
quanto tempo in pù?	FAQ
redmi note 3 pro ha la lingua italiana?	Prodotto
buongiorno, sono interessato al xiaomi mi5 32gb. volevo sapere se è possibile averlo con la lingua italiana. In caso contrario sapere se potete inviarmi le istruzioni per poterla installare. grazie	Prodotto
leco le max 2  e predisposto per la lingua italiana?	Prodotto
salve lo xiaomi redmi 3 pro e dotato di lingua italiana?	Prodotto
Salve volevo sapere se il prodotto viene spedito dalla China ci sono ulteriori tasse doganali	FAQ
Solo che nella scheda non ho capito se é gia in Italia, quindi in quanto tempo mi arriva (Pescara) e se rischio spese doganali	FAQ
cerco delle cuffie convenienti che costano sui 10/15 euro	Prodotto
Ciao volevo  sapere  se era  in lingua  italiana leeco l2?	Prodotto
Buon giorno, chiedo aiuto per garanzia, devo restituire un articolo in garanzia, ho bisogno di aiuto nella compilazione dei campi utente di SDA....quale è il vostro codice utente su SDA?	FAQ
Salve, dovrei acquistare un leeco 2 quando sarà disponibile?	Prodotto
salve, quando sarà nuovamente disponibile il meizu m3note versione 3gb ram internazionale?	Prodotto
Quando esce il meizu m3 note versione internazionale con 3/32 Gb?	Prodotto
Ho acquistato un lenovo vibe z2 pro con Rom cuoco 92	Prodotto
salve vorrei aquistare uno xiaomi mi 5 con lingua italiana, cosa	Prodotto
salve vorrei aquistare uno xiaomi mi 5 in lingua italiana cosa avete in offerta, quali sono le garanzie per eventuali problemi post aquisto e le tempistiche di riparazione	Prodotto
sono interessato al xiaomi mi5. che tempi di spedizione ci sono? grazie	FAQ
come posso restituire un articolo danneggiato?	FAQ
come parlare con qualcuno online?	FAQ
se compreo uno xiaomi mi5 dopo quanto tempo arriva?	FAQ
spedite degli accessori insieme al telefono?	FAQ
avrei bisogno di un'informazione su questo smartphone XIAOMI REDMI 3 2/16GB	Prodotto
differenze spedizione	FAQ
tempi cina	FAQ
Non conosco esattamente la versione ma ho visto che e possibile avere il sistema srnza app cinesi e con play store installato	Prodotto
Buongiorno, posso scrivere in italiano o in inglese?	FAQ
Salve, lo xiaomi redmi 2 pro viene con il caricabatterie?	Prodotto
Posso chiedere info su una disponibilità?	FAQ
Per l'Italia non c'è dogana, dazio, ecc?	FAQ
differenza tra spedito europa	FAQ
Da dove viene spedito?	FAQ
Honor 7 da dove è spedito	FAQ
Si puo mettere l'italiano su lenovo vibe shot	Prodotto
Salve, sono interessato a comprare il LeEco Le 2 Max e volevo sapere se nella confezione è presente il cavetto con attacco  Jack 3,5 mm	Prodotto
Salve, vorrei sapere su quale corriere italiano si basa sfexpress o se consegna un vettore incaricato sf stesso	Prodotto
XIAOMI REDMI NOTE 3 PRO HIGH EDITION 3/32GB - ORO	Prodotto
come faccio a sapere quando sarà consegnato un ordine? grazie mille	OrdiniAccountPersonali
ciao   quando sarà  disponibile leeco in italiano?	Prodotto
quali smartphone hanno il led di notifica?	Prodotto
vorrei sapere se e come è possibile verificare lo stato dell'ordine	OrdiniAccountPersonali
richiedevo info in merito ad un ordine	OrdiniAccountPersonali
buona sera, vorrei avere notizie sulla mia richiesta di reso: ID restituzione:#406, grazie	OrdiniAccountPersonali
vorrei spere se nei prossimi giorni avete disponibile il cellulare jiayu s3 advanced grazie	Prodotto
buonasera una domanda la rom è aggiornata alla lingia e aggiornamenti italiani?	Prodotto
perchè il prezzo dello xiaomi mi 5 pro dall'offerta a 479.02 nel carrello esce 489.01?	Prodotto
ci sono costi di dogana?	FAQ
Buonasera, ho rotto accidentalmente lo schermo del mio dispositivo (Letv x500), vorrei le metodologie di riparezione, se possibile il costo e la tempetisca. Grazie in anticipo.	OrdiniAccountPersonali
ciao scusate il dato su questi telefoni sar non è mai presente? dove lo trovo?	FAQ
Se allo xiaomi mi5 aggiungo la scheda sd di 32gb, che significa? Ha la memoria espandibile?	Prodotto
dopo quanto arriva	FAQ
Posso pagare con postpay?	FAQ
Ho cercato di fare l.ordine ma ogni volta che andavo per inserire i numeri della carta usciva dalla pagina	OrdiniAccountPersonali
sf express no dogana	FAQ
volevo sapere quando sarà disponibile il xiaomi mi5 pro	Prodotto
il xiaomi mi5 con che software viene venduto?	Prodotto
leTv LeEco Le 2 rom italiana	Prodotto
Come installare multilingua e store su redmi 3 pro	Prodotto
Quando tornerà disponibile il meizu mx5 in versione internazionale?	Prodotto
spese di spedizione	FAQ
LeTV LeEco Le Max 2 4/32Gb -silver	Prodotto
Buongiorno, volevo sapere se asus zenfone max la rom e' completamente in italiano e se il playstore e' presente ,ho letto la scheda ma volevo esserne sicuro	Prodotto
Con quale firmware viene venduto il xiaomi mi5	Prodotto
che intendete per rigenerato ?	FAQ
Cosa vuol dire RIGENERATO	FAQ
Buingiorno volevo sapere se p9 premium 64gb aveva software iraliando e google play italiano...grazie	Prodotto
Ciao, volevo chiedere se lo xiaomi mi5 colorazione nera in offerta spedizione europa era la versione internazionale o quella cinese? Grazie	Prodotto
Buongiorno, il 26/05/2016 ho effettuato un ordine (#86745)	OrdiniAccountPersonali
Buongiorno, ho una domanda per Huawei Honor 7 4G 3/64Gb Gold	Prodotto
buongiorno volevo sapere se per la garanzia ce differenza stra spedizione dalla cina e quella europea	FAQ
garanzia europea Huawei Honor 7 4G 3/64Gb Gold	Prodotto
Buongiorno quanto sarebbero i costi della dogana in caso?	FAQ
Vorrei sapere quando sarà disponibile lo xiaomi mi max 4gb 120 gb	Prodotto
xiaomi mi max 4 gb 128 gb quando sarà disponibile in Italia?	Prodotto
ho mandato in aasistenza il mio cell comprato da voi un anno fa	OrdiniAccountPersonali
Buongiorno, vorrei sapere se lo ZUK z1 è di provenienza europea o cinese.	Prodotto
All'accensione il telefono XIAOMI MI5 e' in inglese o in cinese?	Prodotto
vorrei sapere qual'è la differenza tra firmware g e firmware i	Prodotto
Salve, io ho acquistato da voi uno Xiaomi redmi 3 Pro e volevo mettere la lingua italiana alla miui senza dover attendere il codice sblocco....mi riuscite ad aiutare?	Prodotto
vorrei info sul mio ordine	OrdiniAccountPersonali
Salve, vorrei acquistare uno smartphone, ma non ho ben capito come funziona la garanzia su Grossoshop. La garanzia ha un costo oppure è compresa nel prezzo di vendita? Perchè ho letto in giro che ha un costo di 19 euro.	Prodotto
tempi di spedizione?	FAQ
si....ho acquistato da voi recentemente un xiaomi 3 pro e non ha la lingua italiana, inoltre con la scheda sim non va in linea, cosa devo fare ..mi sa indicare dove posso portarlo per implementare il play strore e la lingua italiana ?	Prodotto
Xiaomi Mi4c 2/16Gb - Grigio Scuro	Prodotto
vorrei sapere se l honor 7 ha la lingua italiana	Prodotto
salve sono un rivenditore di telefonia e un vostro cliente da tempo ma ad uso privato........vorrei sapere per la vendita a rivenditori se ci sono ulteriori sconti...grazi	FAQ
salve, volevo sapere tra quanto sarà disponibile il pro 6 internazionale a 340 euro	Prodotto
vorrei sapere quando riceverò l'ordine	OrdiniAccountPersonali
salve, abbiamo ricevuto per errore una mail in merito a dei listini che	OrdiniAccountPersonali
salve. Xiaomi redmi note 3 pro viene spedio dall'europa ?	Prodotto
rimborso spedizione cina	FAQ
Buonasera, volevo sapere se trattate anche lo smartphone infocus v5 e a che prezzo .Grazie	Prodotto
Quando sarà disponibile il pro 6 in versione internazionale?	Prodotto
Salve avrei una domanda su un prodotto: http://www.grossoshop.net/it/letv-leeco-le-max-2-4-32gb-oro.html questo smartphone non sta nei magazzini in europa vero? nel caso di spedizione in DHL dovrò pagare la dogana? quanti giorni potrebbe metterci lo smartphone ad arrivare?	FAQ
la dogana è compresa nel prezzo del telefono?	FAQ
Ho comprato uno xiaomi  note 3 pro, mio figlio ha impostato le impronte digitali e non riesco più a toglierle  ne cambiarle	OrdiniAccountPersonali
Redmi 3 xiaomi ce con la rom in italiano?	Prodotto
la rom del mi5 è in italiano?	Prodotto
non funziona	FAQ
non cerco un telefono	Prodotto
Quando sarà disponibile la versione internazionale del software?	Prodotto
Quando sarà disponibile la versione del software internazionale verrà eseguito l'aggiornamento via OTA?	Prodotto
vorrei acquistare XIAOMI MI NOTE ANDROID 5.0 QUAD CORE 16GB 4G LTE NERO	Prodotto
Vorrei info su spedizione	FAQ
salve vorrei sapere se i vostri smartphone hanno anche la lingua italiana	Prodotto
Salve, vorrei acquistare	Prodotto
Salve. E' possibile avere fattura degli acquisti effettuati?	OrdiniAccountPersonali
da dove spedite?	FAQ
vorrei sapere dov'è il mio pacco #87080 questo è il numero dell'ordine	OrdiniAccountPersonali
costi di dogana	FAQ
come pago i dazi	FAQ
buongioarno purtroppo il telefono non funzion	FAQ
salve la contatto in merito ad un ordine che ho effettuato	OrdiniAccountPersonali
la contatto in merito ad un ordine effettuato	OrdiniAccountPersonali
spese doganali cina	FAQ
Rimborsate i costi doganali?	FAQ
Lenovo K920 Vibe Z2 Pro 4G Black funziona in Italia?	FAQ
con la spedizione DHL se ci sono spese doganali chi le paga?	FAQ
per scaricare la ricevuta di un ordine?	OrdiniAccountPersonali
Salve, lo Xiaomi Redmi 3 Pro arriva già con play store installato?	Prodotto
buongiorno,vorrei sapere se uscira  mi5Xiaomi Mi5 Exclusive Edition 4/128Gb 3D Glass con lingua italiano e  google play store. grazie	Prodotto
