Buonasera, ho una richiesta per la produzione di un fondale 3x2 circa e un desk 150 x 50 x 100 di altezza, mi puÃ_ far sapere dove trovare il desk?	Prodotto
va bene se guardo nelle sagome personalizzatbili?	Prodotto
buonasera, vorrei sapere se per stampare una vetrofania con bianco RETRO STAMPA basta un normale pdf o con un livello che indichi la zona da stampare in bianco, grazie	Prodotto
Buongiorno, dove trovo le basi per pannelli sandwich? Grazie.	Prodotto
di quanto puo essere max il pannello?	Prodotto
volevo capire se la bandiera ha una base dove appoggiarsi oppure ha solo il palo	Prodotto
vorrei acquistare un totem	Prodotto
devo mandare in stampa della etichette diametro 5 cm con fustella quanto deve essere grande il file e come volete che chiami il tracciato di taglio?	Prodotto
salve, vorrei un preventivo per alcuni paraventi di cartone stampato. Misure 180 di base per 180 per altezza. mi servirebbe che avesse due pieghe in modo da essere facilmente posizionabile	Prodotto
quale Ã¨ la durata della promo sugli striscioni pvc?	Prodotto
ho bisogno di stampare un adesivo murale dimensione 19.5 * 148	Prodotto
Buongiorno, io avrei bisogno di assistenza per la grafica per dei porta volantini in cartone COD 800.3001-00	Prodotto
dove trovo stampa su dibond?	Prodotto
i 4 fori su di un pannello forex 70 x 50, quanto sono distanti dai bordi?	Prodotto
buongiorno dovrei satampare dei pannelli in plexiglass, ho notato che predisponete i fori ma Ã¨ nahce possibile chiedere i distanziatori?	Prodotto
buongiorno, mi sa dire qual'Ã¨ il colore per avere un nero profondo su etichette in bobina?	Prodotto
ciao,dovresi stampare uno striscione stradale, avete misure standard che posso seguire?	Prodotto
buongiorno.. volevo sapere se posso far stampare ciÃ_ che voglio	Prodotto
Buongiorno, eseguite stampa di striscioni 6m x 1m fronte e retro ?	Prodotto
Buongiorno. Potete sagomare il forex su richiesta? Mi servirebbe un pannello a forma di fumetto.	Prodotto
VORREI UNA QUOTAZIONE PER CIRCA 50 ESPOSITORI DA TERRA  MISURE 1/$ DI PALLET	Prodotto
buongiorno vorrei realizzare due insegne esterne mis circa cm 150x400 con sfondo nero in due pannelli ciascuno, da illuminare con faro. Per la scelta del materiale vorrei sapere se Ã¨ piÃ_ consigliato il DIBOND o ALUBOND 3mm. Grazie. saluti	Prodotto
buongiorno avrei bisogno di un consiglio per favore. dovrei realizzare un pannello per vetrina perÃ_ con le zampe per farlo stare in piedi. le misure sono 165 x 135 sia in versione verticale che orizzontale. quale supporto potreste consigliare ? serve una stampa di discreta qualitÃ 	Prodotto
dovrei acquistare una decina di  Totem bifacciali in cartone con alette interne - Ellittico	Prodotto
salve. avevo bisogno di un fondale nero con una scritta centrale da poter appendere. che prodotto mi consigliate?	Prodotto
Buongiorno devo ordinare una stampa su forex spess. 5 mm  dim. cm. 50x75.	Prodotto
Quali sono le dimensioni del file per stampare un poste da 700 cm?	Prodotto
volevo avere qualche info su stampe su forex	Prodotto
vorrei fare una stampa su forex da 3 mm	Prodotto
avrei bisogno di capire quale adesivo utilizzare per la realizzazione di un progetto	Prodotto
Salve, dopo aver visto il vs sito volevo chiedere se realizzate schienali per cucine. Se si quale materiale si presta meglio a questa funzione premettendo che sono presenti fornelli a gas. Si puo avere anche su misura?	Prodotto
DOVREI RIVESTIRE DELLE PIASTRELLE 10X10 DI UN TOP CUCINA E VORREI SAPERE QUALE PELLICOLA ADESIVA SAREBBE PIU' ADATTA? GRAZIE	Prodotto
vorrei chiedere informazioni sulla resistenza dei pannelli Forex o in alluminio	Prodotto
CERCAVO UN ADESIVO PER INSEGNA	Prodotto
ciao, volevo sapere se 3 prodotti che ho aggiunto nello carrello sono disponibili subito, mi puo aiutare	Prodotto
buongiorno, vorrei sapere se nei prossimi giorni sarÃ  di nuovo disponibile il cofanetto Lierac premium creme voluptuose . Grazie	Prodotto
buongiorno, vorrei sapere se nei prossimi giorni sarÃ  nuovamente disponibile il cofanetto Lierac creme voluptuose	Prodotto
Buongiorno, vorrei acquistare l'acqua termale Avene da 300 ml, Ã¨ disponibile sul vostro Sito?	Prodotto
volevo sapere se torneranno disponibili la crema e lo scrub primecure della cosmetici magistrali?	Prodotto
vorrei sapere se avete disponibile clositol bustine	Prodotto
salve,vi Ã¨ rimasta qualche vecchia confezione bioderma crema solare max spf 50+?la scatola bianca.aspetto una risposta.grazie	Prodotto
SALVE CERCAVO DELLE VITAMINE CHE AIUTANO LA CRESCITA DEI CAPELLI , MI PUÃ_ AIUTARE??	Prodotto
vorrei acquistare 100 rilastil aqua maschera	Prodotto
quale integratore a base di ferro Ã¨ disponibile per bambini di 5 anni?	Prodotto
Vorrei sapere se Ã¨ possibile acquistare la Vellutata di verdure della Enerzona che non vedo esposta.	Prodotto
CERCO MGNESIO 24 DOPPIA FORMULA RILASSANTE ARKOFARMA	Prodotto
avete mustela stelatria crema da 40 ml?	Prodotto
qual Ã¨ la differenza tra cardotek e cardotek plus?	Prodotto
CERCO IL MAGNESIO IN COMPRESSE 375 MG DELLA LONG LIFE	Prodotto
salve vorrei delle pillole per una signora di 70 anni che non usa creme per il viso,che mi consigliate	Prodotto
salve, vorrei sapere se sono disponibili alcuni prodotti che non trovo in vendita sul sito	Prodotto
buongiorno,cerco ginko in capsule	Prodotto
Salve sono un vostro affezionato cliente , ogni anno da questo periodo in poi assumo sotto prescrizione del dermatologo TAE X ORAL CAPSULE, ho visto che voi non l'ho avete, ma avete HELIOCARE . mi sapreste dare indicazioni di quale sia l'alternativa ? grazie	Prodotto
Salve, sono un vostro cliente affezionato acquisto da vari anni alcuni prodotti per la pelle , generalmente da questo periodo in poi assumo TAE X ORAL da prescrizione del dermatologo, ho visto che voi non avete questo prodotto ma in alternativa avete HELIOCARE, mi sapreste dare un consiglio su quale sia un alternativa ? grazie	Prodotto
vorrei sapere se il colluttorio Curasept 0,05 esiste anche in un formato piÃ_ grande. grazie	Prodotto
e' disponibile kelo cote uv gel cicatrici SPF 30?	Prodotto
buongiorno, mi avete mandato un campione di crema viso glamour eugenomics ,volevo ordinarlo ma non lo trovo potete aiutarmi?	Prodotto
eugenomics cosmeceuticals Glamour crema viso	Prodotto
e' disponibile 1 confezione di Ialuronic Formula 30 tavolette?	Prodotto
sono da 60  o 50 capsule	Prodotto
quante capsule ha la confezione	Prodotto
crema solare viso nuxe	Prodotto
buongiorno, vorrei ordinare biotrefon 100 bambini, Ã¨ disponibile?	Prodotto
Salve, avrei bisogno di una buona crema giorno e una per la notte. ho 35 anni e la pelle mista. cosa mi consiglia?	Prodotto
volevo ordinare 2 confezioni di gold collagen	Prodotto
salve, quale prodotto mi consigliate come preparazione al esposizione del sole?	Prodotto
buongiorno volevo sapere se avevate sferogel peelig di dermoresearch e mask gel di kyrmi e i prezzi grazie mille	Prodotto
Buongiorno cercavo un integratotore di vitamina D3 oltre alle pastiglie che si sciolgono avete anche quelle normali?	Prodotto
quale antirughe Ã¨ piÃ_ adatto all'etÃ  do 40 anni?	Prodotto
quale antirughe costa di meno?	Prodotto
per quanto riguarda i fondotinta dove pooso vedere bene il colore e a quale numero appartiene?per poter scegl bene il coloreadattoame?	Prodotto
cerco il seguente prodotto Optrex ActiMistâ„¢ SPRAY 2in1 Occhi Secchi e Occhi Irritati	Prodotto
Mi servirebbero i seguenti prodotti: Ceterach comp. in capsule (Aregon), CalmAcid Reflux (BiosLine bustine, e Profecol cp. (Profenix). Sappiatemi dire se ci sono. Grazie	Prodotto
cerco performer di korff	Prodotto
E' disponibile Bioderma Sebium Gel Moussant da 500 ml?	Prodotto
vorrei acquistare una borsa per il ghiaccio Ã¨ possibile	Prodotto
cerco un rimedio da assumere come prevenzione alle punture doi zanzare. ho sentito dire che vanno bene sia gli integratori a base di vitamina b sia il rimedio omeopatico ledum palustre..cosa mi consigliate?grazie	Prodotto
Buonasera, vorrei comprare una crema solare per il corpo che sia certificata cruelty free. Ne avete?	Prodotto
Buongiorno, quando sarÃ  disponibile abilast viso?	Prodotto
io il prodotto l'ho trovato, non so se corrisponde a quello che cerco perchÃ© l'immagine Ã¨ piccola	Prodotto
cerco un farmaco	Prodotto
si cercavo la crema per le macchie viso del idi	Prodotto
cercavo lo sciroppo noremifa	Prodotto
Salve, volevo chiedre la differenza tra questi due prodotti RILASTIL MULTIREPAIR IDRORIPARATRICE 50 ML e RILASTIL MULTIREPAIR NUTRI-RIPARATRICE 50 ML. Grazie per la risposta!	Prodotto
vorrei sapere che quntita di crema solare avene  +50 bimbi posso ordinare?	Prodotto
buogniorno, volevo sapere se avevate della Solgar la niacina no flash 500mg 250 capsule ed eventualemnte il costo. mi servirebbero 4 barattoli	Prodotto
vorrei acquistare dei farmaci, li vendete?	Prodotto
heliocare 360 airgel 50 200ml Ã¨ un farmaco?	Prodotto
io ho 56 anni vorrei ringiovanire il viso e riempirlo	Prodotto
Buongiorno Volevo sapere se applicate lo sconto pari all'indice di protezione sui prodotti solari Vichy, come riportato sul sito del marchio. Sarei interessata al nuovo Ideal Soleil Gel-Latte ultra-fondente SPF50.	Prodotto
buongiorno, per un bimbo di 3 anni e mezzo qual Ã¨ la posologia di homeos 42 grazie	Prodotto
vorrei sapere se i prodotti della Resultime,quali la maschera super rimpolpante e il gel rigenerante al collagene contengono parabeni,titanio diossido,paraffina,Sls.Grazie	Prodotto
Buongiorno, avrei bisogno di una crema solare molto forte per viso con couperose avanzata (naso e guance)	Prodotto
quale prodotto usare per cicatrici	Prodotto
Salve vorrei sapere se la confezione di  RILASTIL PROGRESSION IDRATANTE 50 ML  contiene sia crema idratantte viso che contorno occhi. Grazie	Prodotto
io ho una tiroidite cronica e ho ipotiroidismo, l'alga fucus della longlife la posso prendere o no?	Prodotto
integratore per donna con piÃ_ di 60 anni con ipertensione per dare sostegno	Prodotto
mi interesserebbe anche il fondotinta compatto bronzo della angstrom. lo avete?	Prodotto
CERCO SENSIVEN CAPS	Prodotto
Salve Ã¨ disponibile il ledum palustre 200ch?	Prodotto
salve , volevo sapere quale garcinia cambogia mi consigliate, ho visto che avete parecchie marche, grazie	Prodotto
cercavo Basica vital  200	Prodotto
cerco hairgen capsule	Prodotto
hairgen capsule	Prodotto
VORREI ACQUISTARE IL RESOLUTIVO REGIUM IL FLACONE GRANDE E' DA 1000 ML?	Prodotto
salve vorrei sapere se vedete anche test di gravidanza e relativo prezzo	Prodotto
Quando saranno disponibili le referenze: rilastil sun system transparent baby fp50 e solare spray trasparente fps 50	Prodotto
Vorrei un integratore per la caduta dei capelli, ne perdo tantissimi.	Prodotto
durex massage 200 ml Ã¨ all'aloe vera come in foto? Nella descrizione non Ã¨ specificato. Prima di acquistavo volevo esserne certa	Prodotto
cercavo holis 20	Prodotto
buongiorno, vorrei acquistare degli snack Enerzona, ma non c'Ã¨ l'opzione aggiungi al carrello. Forse non sono disponibili?	Prodotto
cerco R6 Reckweg	Prodotto
salve vorrei comprare i solari isdin	Prodotto
nutrimind esiste solo nella confezione da 30 capsule?	Prodotto
avrei bisogno del manganese-rame Labkatal, quando pensate possa essere disponibile?	Prodotto
volevo sapere gli integratori msm longlife serve per la caduta dei capelli?	Prodotto
cerco nebiotin 5mg capsule	Prodotto
cerco saginil cannule	Prodotto
Salve. volevo sapere cosa mi potete consigliare per rendere il capello, per quanto possibile, piÃ_ grosso	Prodotto
buongiorno avete anche xanaflu capsule?	Prodotto
MERCURIUS SOLUBILIS GRANULI 7ch volevo sapere quanti gr dentro ad una confezione?	Prodotto
VORREI PRENDERE IL CIALIS	Prodotto
vorrei acquistare un prodotto anticaduta capelli,ma non ho la scritta aggiungi al carrello	Prodotto
contro una forte ansiaquale prodotto consiglia	Prodotto
Buongiorno cerco Omega tre (Arcangela) e cardo mariano tintura (Raemil)	Prodotto
colore capsule inofert combi	Prodotto
pensavo che siete medici , per consigliarmi la cura omeopatica :)	Prodotto
AVETE I SEGUENTI PRODOTTI SUBITO DISPONIBILI ?	Prodotto
volevo sapere se c'e' una versione dell'Oscillococcinum con echinacea...	Prodotto
la crema viso korff supreme	Prodotto
Salve, guardavo il Daflon 500, quello che prendo di solito ha la scatola blu, la vostra Ã¨ bianca e le scritte sono in spagnolo... Ã¨ corretta la foto?	Prodotto
cerco anevril retard 24 cpr	Prodotto
cerco una crema antirughe chiamata nuxe availlance ce l'avete	Prodotto
PHYTOPHANERE CAPELLI E UNGHIE 90 CAPSULE + 90 IN OMAGGIO	Prodotto
Salve, vorrei acquistare questo prodotto PHYTOPHANERE CAPELLI E UNGHIE CAPSULE vorrei capire se si tratta di due barattoli e quindi 180 capsule, vale a dire il trattamento vcompleto di 3 mesi, o solo una confezione da 90 capsule?	Prodotto
Salve, vorrei sapere che tipo di fillerina devo usare, visto che ho 57 anni?	Prodotto
avete disponibile questo prodotto?http://www.envicon.it/rinocongiuntivite/i-lavaggi-nasali/	Prodotto
cerco una crema idratante	Prodotto
buonasera ho la pelle mista quasi secca che crema rilastil mi consigliate?	Prodotto
vorrei acquistare HYmovis, mi sapete dire per favore che scadenza ha questo farmaco ?	Prodotto
vorrei sapere ho acquistato gli integratori della solgar estetic formula	Prodotto
cercavo questo fondotinta http://www.vichy.it/make-up/fondotinta-anti-rughe-liftactiv-flexilift-teint/p2533.aspx ma nel vostro sito nonlo trovo, non lo avete?	Prodotto
cercavo olio di pesce omega 3	Prodotto
buonasera,vorrei sapere la differenza  tra i vari xl s medical	Prodotto
Voglio che questo calendula crema LHF Boiron 20g	Prodotto
confezioni regalo	Prodotto
confezione regalo?	Prodotto
ho fatto un abbonamento ma la versione cartacea non mi arriva	OrdiniAccountPersonali
Buon giono cod 57502554 prov rm  ho ricevuto negli ultimi mesi la rivista FOCUS antiche per quella del' abbonamento GEOm  chiedo delucidazioni	OrdiniAccountPersonali
Buongiorno, ho sottoscritto 6 mesi di abbonamento per mio figio a Focus junior il 10/6	OrdiniAccountPersonali
ho sottoscrito abbonamento rivista casa facile ma non mi Ã¨ ancora arrivata copia	OrdiniAccountPersonali
Sto cercando di fare un ordine a Sale & Pepe digitale...	OrdiniAccountPersonali
Vorrei rifare l'abbonamento a Sale & Pepe, visto che quello in corso continua ad andare non a buon fine nonostante su Paypal il rinnovo automatico fosse attivo. Vi ho scritto e mi avete consigliato di rifare un nuovo abbonamento, ma non mi Ã¨ possibile... Inserisco l'ordine dell'abbonamento digitale a Sale & Pepe, confermo e mi appare la pagina con i miei dati personali, e da lÃ¬ non esiste nessun tasto per proseguire al pagamento... Preciso che ho di recente seguito la procedura per rinnovare l'abbonamento a Cucina Italiana e non ci sono stati problemi...	OrdiniAccountPersonali
senta, io ho ricevuto una mail che confermava la registrazione del rinnovo di un abbonamento	OrdiniAccountPersonali
Buongiorno , sono la titolare di un abbonamento ad abitare country sottoscritto a gennaio 2016 il mio codice cliente Ã¨ 59634252. con disappunto vi segnalo che ad oggi ho ricevuto solo 2 numeri della rivista ed oltretutto parecchi giorni dopo della sua uscita in edicola. Rimango in attesa di un vs. riscontro. Alessia Zavka	OrdiniAccountPersonali
Buongiorno, una domanda: se faccio un abbonamento oggi, ricevo subito il primo numero?	OrdiniAccountPersonali
Non mi sono arrivati i numeri acquistati con l'abbonamento	OrdiniAccountPersonali
il giornale della scorsa settimana dove e andato a finire io sono abbonata da diverso tempo ma non ho ricevuto nessun giornale vorrei sao sapere qualcosa tanti saluti	OrdiniAccountPersonali
mi sono appena abbonato a focus junior ma mi Ã¨ ritornata conferma x abbonamento a Focus (normale), Ho sbagliato qualcosa? si puÃ_ rettificare? La cosa strana Ã¨ che sull'app mi fa vedere Focus Junior se accedo con le mie credenziali....	OrdiniAccountPersonali
BUONA SERA AVREI BISOGNO DELLA FATTURA RELATIVA AI MIEI ACQUISTI DEL 07/12/2015. GRAZIE	OrdiniAccountPersonali
errore su ordine	OrdiniAccountPersonali
Buongiorno, ricevo il Corriere della Sera presso la mia edicola avendo fatto un abbonamento via telefono con Vostro operatore. Qualora volessi rinnovarlo, utilizzando il sito abbonamenti.it, mi confermate che continuerei a ricevere il giornale preso l'edicola?	OrdiniAccountPersonali
Buongiorno, ricevo il Corriere della Sera presso la mia edicola avendo sottoscritto abbonamento via telefono con Vostro operatore. Qualora volessi rinnovarlo utilizzando la funzione del sito abbonamenti.it, mi confermate che continuerei a ricevere il quotidiano in edicola domenica esclusa? Grazie fin d'ora	OrdiniAccountPersonali
Il tuo codice cliente Ã¨: 59808927. non mi risulta di avere fatto alcun abbonamento. fabio tornaghi 335 6700089	OrdiniAccountPersonali
Buongiorno, vorrei regalare l'abbonamento ad una rivista che parta perÃ_ dal 19 Agosto 2016 (Data del suo compleanno). come faccio?	OrdiniAccountPersonali
NON HO RICEVUTO NESSUNA MAIL DI CONFERMA	OrdiniAccountPersonali
PER L'ORDINE DELL ABBONAMENTO RIVISTA DOVE	OrdiniAccountPersonali
ho acquistato un abbonamento a 2 ruote per mio marito il 7 luglio....come mai non lo vedo nei miei acquisti e non posso fargli scaricare la versione digitale?	OrdiniAccountPersonali
vorrei sapere se il mio abbonamento Ã¨ scaduto il mio codice cliente Ã¨41008033	OrdiniAccountPersonali
ho appena effettuato la registrazione al sito ma ho sbagliato nome della ditta. ora non me lo fa modificare come mai?	FAQ
perchÃ¨ ricevo un numero ogni 5-6?	OrdiniAccountPersonali
non mi Ã¨ ancora arrivata copia di casafacile .Ho fatto abbonamentoil mio codice cliente Ã¨59800891	OrdiniAccountPersonali
dove sono le mie riviste cartacee non le ho ancora ricevute?	OrdiniAccountPersonali
Ho abbonamenti codice cliente 59804495 come fare per leggerlo?	OrdiniAccountPersonali
Sono due settimane che non ricevo TV sorrisi e canzoni	OrdiniAccountPersonali
ok le fascette delle poche copie cartacee le ho buttate e la mail con il codice non l'ho mai ricevuta	OrdiniAccountPersonali
Non ho ancora ricevuto la rivista	OrdiniAccountPersonali
Non ho ricevuto l'abbonamento a pico che ho regalato a mia figlia valido dal 01/07/2016	OrdiniAccountPersonali
Non mi sono arrivati due numeri di tv sorrisi e canzoni	OrdiniAccountPersonali
ho sottoscritto abbonamento cartaceo piÃ_ digitale per la rivista Io Cucino Free. Come faccio a vedere la versione digitale?	OrdiniAccountPersonali
Buongiorno, Ã¨ possibile avere la fattura? Se si, come? Grazie	OrdiniAccountPersonali
non ho mai ricevuto le mie riviste  al mio indirizzo Claudia Cornelli via beita n.10 Palazzago  bg dove sono?	OrdiniAccountPersonali
buongiorno desdiero sapere quando arriva la rivista focus junior che ho ordinato grazie	OrdiniAccountPersonali
Buongiorno, attendo il ricevimento del nr. 38 di 100 Idee per Ristrutturare entro il 20/06/2016 ma no ho ricevuto nulla. Il mio codice cliente Ã¨ 59770423. Attendo un vs. cortese riscontro. Grazie	OrdiniAccountPersonali
Buongiorno, mi Ã¨ arrivata la conferma all'abbonamento di vanity fair che partirÃ  il 27 luglio. Ã¨ posssibile posticipare l'inizio dell'abbonamento dai primi di settembre? grazie mille	OrdiniAccountPersonali
NON E' ANCORA ARRIVATO FOCUS JUNIOR (il mio regalo fatto il mese scorso). Ã¨ normale? Grazie	OrdiniAccountPersonali
ho sottoscritto un abbonamento a focus junior tramite cartolina allegata al giornalino ma non ho ricevuto il bollettino postale con cui versare i soldi..mi arriverÃ  con la prima copia dell' abbonamento cioÃ¨ il 13 agosto 2016?	OrdiniAccountPersonali
Non ho ricevuto una copia di tv sorrisi e canzoni	OrdiniAccountPersonali
Buongiorno, volevo fare presente che le riviste alle quali sono abbonato :CHI e GRAZIA sono gia 3 volte nell'arco dell'abbonamento che non mi arrivano, mentre TV SORRISI e CANZONI Ã¨ sempre puntuale	OrdiniAccountPersonali
non ho ricevuto un numero	OrdiniAccountPersonali
non ho ricevuto il giornale	OrdiniAccountPersonali
Ho regalato l'abbonamento a casa facile + allegati. Il primo numero da voi consegnato doveva essere quello del 5 luglio. il giornale non Ã¨ ancora arrivato. Come mai? Inoltre vorrei sapere come fare almeno l'accesso alla versione online. grazie	OrdiniAccountPersonali
Non mi Ã¨ arrivato l' ultimo numero di abitare coutry	OrdiniAccountPersonali
ho in premio donna moderna da aliper come confermo il mio premio?	OrdiniAccountPersonali
non ho ancora ricevuto alcun numero .il primo doveva essere quello del 14 luglio...Ã¨ normale queso ritardo?	OrdiniAccountPersonali
sono minesso antonietta loredana ho fatto abbonamento con codice q8 Ã¨ andato a buon fine?	OrdiniAccountPersonali
buongiorno, ho un abbonamento a forza milan in scadenza 08/2016, volevo chiedere perchÃ¨ non mi Ã¨ arrivata la copia di giugno	OrdiniAccountPersonali
ogi ho ricevuto i bollettini postali da pagare ma mancano ancora due abbonamenti	OrdiniAccountPersonali
buona sera sono pascalis emanuela( prov cagliari residente in localirtÃ  san giorgio jerzu indirizzo di posta pascalis emanuela localitÃ  san giorgio case sparse villaputzu) sono una vostra abbonata ho rinnovato da poco l abbonamento per cucina moderna ma non l' ho ancora ricevuto vorrei sapere se e tutto aposto.grazie della cortese attenzione	OrdiniAccountPersonali
buona sera, vorrei sapere se il mio abbonamento a focusfatto trammite banca con bonifico il 23/06/16. salve santi elena6/16 Ã¨ in arrivo	OrdiniAccountPersonali
Ã¨ possibile avere la fattura degli abbonamenti?	FAQ
sono gia' tre volte che non ricevo Panorama. Come posso fare per avere i numeri mancanti/essere risarcito?	OrdiniAccountPersonali
non riesco a scaricare la mia copia di internazionale tramite app sul cellulare	OrdiniAccountPersonali
Sono l'abbonato codice 527600423.Desidero ricevere	OrdiniAccountPersonali
i numeri prossimidellaRivista Panorama al mio indirizzo estivo in 70014 Conversano C.da Castellana n.16 a mio nomedi Arienzo Pietro	OrdiniAccountPersonali
E' possibile avere lo scontrino parlato o fattura di abbonamento?	FAQ
Non ho ricevuto gli ultimi 2 numeri di Focus Pico	OrdiniAccountPersonali
Gentili signori, non abbiamo ricevuto il numero di luglio di FOCUS per il quale abbiamo un abbinamenti a 24 mesi a nome bagni paola codice utente 57673542	OrdiniAccountPersonali
salve, vorrei sapere adesso che ho effettuato il pagamento quando riceverÃ_ i regalo?	OrdiniAccountPersonali
Buonasera, ho appena regalato un abbonamento Focus Junior, ma la mail di conferma riporta il mio indirizzo di residenza invece di quello del destinatario	OrdiniAccountPersonali
Non ho ancora ricevuto il primo numero di focus  junior, 59802097	OrdiniAccountPersonali
Buongiorno ho ricevuto il primo numero di focus junior ma all'interno non ho trovato il bollettino x pagare.	OrdiniAccountPersonali
ho sottoscritto un abbonamento a quattroruote pagandolo il 12 giugno ma  a distanza di 1,5 mesi non ho ancora ricevuto una copia della rivista.	OrdiniAccountPersonali
non ho ricevuto il mio primo numero di dove	OrdiniAccountPersonali
sto inserendo un  ordine e non vedo il carrello	OrdiniAccountPersonali
quando arriva l'ordine?	OrdiniAccountPersonali
annullare ordine	FAQ
posso aggiungere un prodotto ad un ordine gia preso in carico?	OrdiniAccountPersonali
Ã¨ arrivato l'ordine?	OrdiniAccountPersonali
ho bisogno che l'ordine che sto completatndo mi venga consegnato e fatturato	OrdiniAccountPersonali
ho bisogno che l'ordine che sto completatndo mi venga consegnato e fatturato con data Aprile	OrdiniAccountPersonali
Ho un problema con il prezzo del Cuba. Mi esce 2,21 ma a listino non Ã¨ cosi per nessuna fascia!	OrdiniAccountPersonali
devo registrarmi per effettuare un ordine?	FAQ
per fare un ordine, devo registrarmi?	FAQ
buongiorno, volevo chiedere il motivo per cui il totale ordine che ho appena effettutato Ã¨ pari a zero	OrdiniAccountPersonali
ho appena inserito un ordine di macchine s15, per un totale di 12 macchine. il totale dell'ordine perÃ_ risulta essere zero , per avere piÃ_ idicazione , in alto a destra della mia videata Ã¨ apparso una notifica con scritto che l'ordine Ã¨ stato inserito in una promozione	OrdiniAccountPersonali
CIAO CHIARA SAI QUANDO PARTE L'ORDINE	OrdiniAccountPersonali
vorrei aumentare il the tot 96 sull'ordine n 2780	OrdiniAccountPersonali
Salve, vorrei fare un ordine ma non visualizzo la pagina delle capsule.	OrdiniAccountPersonali
Qual'Ã¨ l'importo minimo d'ordine?	FAQ
dove Ã¨ il mio ordine	OrdiniAccountPersonali
ho appena effettuato un ordine che desidero annullare	OrdiniAccountPersonali
Buongiorno volevo chiedere cortesemente quando sarÃ  in consegna l'ordine ultimo di caffÃ¨	OrdiniAccountPersonali
Buongiorno, volevo far presente che, l'ordine n.3962 del 28/06 (oggi) va a sostituire completamente l'ordine precedente n.3961. Grazie . CoffeeSprint	OrdiniAccountPersonali
buona sera nell' inviare un ordine la schermata si Ã¨ bloccata. successivamente sono andato a controllare l' esito dell'ordine Ã¨ lo stato Ã¨: salvato.	OrdiniAccountPersonali
abbiamo appena effettuato un ordine, prego voler mandare 192 box corposo omaggio. grazie	OrdiniAccountPersonali
si prega mandare 192 box corposo omaggio in riferimento all'ultimo ordine effettuato.	OrdiniAccountPersonali
Ho fatto una lista di desideri puÃ_ essere trasformata in ordine?	FAQ
ultimo ordine?	OrdiniAccountPersonali
dove trovo un ordine non confermato?	OrdiniAccountPersonali
per fare l'ordine vado direttamente nella sezione delle macchine?	FAQ
quando si puÃ_ fare l'ordine per la promozione Diadema	FAQ
ordine in elaborazione	OrdiniAccountPersonali
Salve. dovrei ordibnare le macchine in promozione come da mail e come da materale pubblicitario da voi inviato. devo mettere nell'ordine qualche codice visto che il prezzo Ã¨ normale e nn scontato?	OrdiniAccountPersonali
Salve, vorremmo sapere la previsione di arrivo del nostro ordine n.6274 frl 07/10/2016. Grazie mille e buon lavoro a tutti.	OrdiniAccountPersonali
sull'ordine 6655 del 19-10-2016 non mi ha lasciato mettere le note:	OrdiniAccountPersonali
ordine per novembre, attendere conferma	OrdiniAccountPersonali
come si annulla un ordine salvato	FAQ
COME FACCIO A VEDERE ORDINE PRECEDENTE	FAQ
stato ordine	OrdiniAccountPersonali
Il mio ordine non arriva	OrdiniAccountPersonali
Calzaturificio Pittarosso Foggia numero telefonico	FAQ
buona sera avete un punto vendita nella mia citta dove posso trovare sandali uomo lexx marrone o argilla taglia 45 grazie	OrdiniAccountPersonali
Desidererei avere un consiglio su un delle ciabatte estive e conferma della data di spedizione per eventuali ordini.Grazie	OrdiniAccountPersonali
Non riesco a fare l'ordine ... 3382020626	OrdiniAccountPersonali
Non riesco a fare l'ordine 3382020626	OrdiniAccountPersonali
non vedo i prezzi, sono obbligata a registrarmi per l'ordine	OrdiniAccountPersonali
vorrei il sandalo art 90511282 blu 38 ma non lo trovo per fare l'ordine	Prodotto
Buongiorno. Il mio ordine nr.  2016-08471. Quando pensate che avverrÃ  consegna? Devo saperlo perchÃ© siamo vicini a ferragosto. Saluti. Marco Biazzetti	OrdiniAccountPersonali
salve, potrei avere il numero di tracciatura del mio ordine n.2016-08516? Grazie.	OrdiniAccountPersonali
Dove si trova, attualmente, il mio ordine?	OrdiniAccountPersonali
ho giÃ  acquistato da voi ma nn riesco a ripetere l'operazione	FAQ
come faccio a sapere a quale punto Ã¨ il mio ordine?	OrdiniAccountPersonali
si grazie! Notizie precise del mio ordine online 2016-09768 del 26 u.s., per cortesia?	OrdiniAccountPersonali
Salve, ho appena eseguito un ordine, ma ho sbagliato l'indirizzo di spedizione. Sarebbe necessario modificarlo.	OrdiniAccountPersonali
Vorrei annullare degli ordini perchÃ¨ ho sbagliato metodo di pagamento	OrdiniAccountPersonali
la calzata Ã¨ regolare ? Mio marito ha un 40 devo prendere il suo numero?	Prodotto
Buonasera! Ho eseguito un ordine. C'Ã¨ la possibilitÃ  di sapere i tempi di consegna o la tracciatura???	OrdiniAccountPersonali
sara' possibile ricevere il mio ordine entro venerdi 14 ottobre??	OrdiniAccountPersonali
buongiorno, come faccio a verificare lo stato del mio ordine numero  2016-010180?	OrdiniAccountPersonali
Voglio ordinare  le pantofole professionali come devo fare  per l'ordine	Prodotto
2016-010509 numero ordine confermato, Ã¨ arrivata mail ma indirizzo e il cognome...INDIRIZZO DI SPEDIZIONE VIA CAMPAGNANO 4/D 00189 ROMA A NOME SILVIA SALVATORI ASPETTO CONFERMA RICEZIONE GRAZIE	OrdiniAccountPersonali
